full_text,sentimen
"Sebagai dukungan peralihan dari kendaraan konvensional ke kendaraan listrik Polri mempermudah proses nya dan nggak mahal

Gak Mahal, Segini Biaya BPKB, STNK, TNKB Kendaraan Konversi Listrik di Kepolisian

Segera lakukan konversi kendaraan anda, kami Polisi Lalu lintas siap membantu� https://t.co/u6OfP6syXg https://t.co/tOVf4iNf2B",Positif
PLN pasang SPKLU di Polda Bali perkuat ekosistem kendaraan listrik https://t.co/qWAYKiBRfb,Positif
RT @lucaxyzz: Next: pengusaha kendaraan listrik menagih utang subsidi kendaraan listrik ??,Negatif
"PT ABB Sakti Industri menggandeng PLN Icon Plus untuk mengembangkan infrastruktur pendukung kendaraan listrik. Pada tahap awal, nilai kerja sama ABB dan PLN Icon Plus baru US$250 ribu. https://t.co/aLdvvYyPei",Positif
"PLN memastikan kesiapan SPKLU untuk memudahkan penguna kendaraan listrik selama masa mudik lebaran Hari Raya Idul Fitri 1444H

#SPKLUPLNRamadan
#PLNSiagaIdulFitri1444H https://t.co/z0SPJ4yl4Z",Positif
@me_ya12345 Semangat terus PLN untuk mengembangkan infrastruktur untuk kendaraan listrik,Positif
"Apalagi untuk kalian yang berencana menggunakan kendaraan listrik selama mudik juga tidak perlu khawatir karena di beberapa titik rest area Jasa Marga Group sudah tersedia SPKLU lho, Kawan JM.",Positif
"Kebijakan pengembangan�KendaraanListrik�sebagai jalan keluar untuk mengurangi emisikarbon dari sektor Transportasi, belum diyakini sebagai langkah yang tepat. Lantaran proses produksi bahan baku baterainya masih berbasis ekstraktif

https://t.co/v2LhRhMDA1",Negatif
Jasa Marga menyediakan beragam fasilitas untuk memberikan pelayanan optimal selama di perjalanan mudik di tahun nanti. Apalagi untuk kalian yang berencana menggunakan kendaraan listrik sudah tersedia SPKLU. https://t.co/s7DsStAoyY,Positif
RT @jawapos: Bank Mandiri Tingkatkan Aksesibilitas Kendaraan Listrik Bagi Nasabah https://t.co/P7LlGHj0PG,Positif
RT @PineksoRoyi1: Apakah ini demi mensukseskan jualan kendaraan listrik ??? ???,Negatif
"@giIangmahesa Pemerintah : Oke nanti kita akan hapuskan subsidi Kendaraan Listrik dan dialihkan utk Transportasi Publik

*Transportasi publiknya https://t.co/vBLEjcVVeO",Positif
"Ini solusinya harus ganti kendaraan listrik gak sih? 
Biar ndak macet. ? https://t.co/6knDFKPAC5",Positif
Kendaraan listrik yang seharusnya didorong pemerintah,Positif
"Kolaborasi ini akan mempermudah pengguna Molis standardisasi dan beragam inovasi bagi ekosistem kendaraan listrik, dan akan mendorong minat masyarakat memilikinya. https://t.co/zhr7pN6cwN",Positif
"Subsidi kendaraan listrik harus semakin dimaksimalkan. 

Kaget setelah kejadian, itu biasa. https://t.co/p38yqVpRhr",Positif
"GIIAS 2023 Akan Hadir, Masih Fokus Perkenalkan Kendaraan Listrik https://t.co/AnQR5IIeVA #TempoOtomotif",Positif
Presiden RI Joko Widodo mengajak semua pihak mendorong penggunaan kendaraan listrik. #EMobilitybyPLN https://t.co/PmrKpTP24v,Positif
"Electrizen, pengguna motor listrik di tanah air semakin populer loh seiring meningkatnya minat masyarakat terhadap kendaraan listrik. Hal ini karena motor listrik dinilai lebih hemat, nyaman dan juga efisien. https://t.co/pWKZ3uCo75",Positif
"@adriansyahyasin @trotoarian Ya begitulah, dri subsidi pajak mobil sekarang subsidi kendaraan listrik, ngga kebayang ruwetnya jakarta kedepanya. Selamat menikmati.",Negatif
"Kendaraan mulai dari pake bensin sampe ganti listrik, jalan masih gini aja https://t.co/V4Cv1BfMqK",Negatif
"Perkumpulan Industri Kendaraan Listrik Indonesia (Periklindo) akan kembali menggelar pameran kendaraan listrik bertajuk Periklindo Electric Vehicle Show (PEVS) 2023 pada 17-21 Mei 2023 mendatang.

#Periklindo #PEVS

https://t.co/fHy4FD7b7F",Positif
Konversi Kendaraan Listrik Percepat Terwujudnya Ekosistem Kendaraan Bermotor Listrik Berbasis�Baterai https://t.co/3WlLb1fzhC,Positif
"@kompascom Makin banyak yang pakai kendaraan listrik, makin cuan neh..... https://t.co/82WCTt0Npa",Negatif
"Subsidi BBM Sudah Tembus Rp500 Triliun, Ini Pentingnya Pengembangan Kendaraan Listrik https://t.co/0HYfE0Rp7X",Positif
"@kompascom tidak butuh kendaraan listrik, rakyat butuh harga pangan turun...rakyat sdh terpuruk sempat2nya suruh beli kendaraan listrik....subsidi yo mbok utk yg lebih pnting seperti BBM, BPJS atau LISTRIK.",Negatif
Makin pede pake kendaraan listrik jadinya https://t.co/nmoHg51h55,Positif
RT @anisfauzan1: Cie cie yg punya pabrik kendaraan listrik. https://t.co/3gcRPIo3P8,Negatif
Kendaraan Listrik Dinilai Dapat Menyelamatkan Generasi Bangsa https://t.co/nPSUaHOSUq,Positif
"Fasilitas nya bener bener bikin ngiler deh, kapan lagi punya kendaraan tapi fasilitas melimpah kalo bukan di kendaraan listrik

#PakaiMolis #ZonaUang #ZonaJajan https://t.co/hu6y2ZMt4r",Positif
"Kenapa harus kendaraan listrik ? Karena perawatan mudah, tidak perlu ganti oli dan ramah lingkungan.

#PakaiMolis #PLNUntukIndonesia #GTvKKR #makeupyourmind #Cinderella #LoveMeRight https://t.co/wudmLOuWbN",Positif
"Konversi ke Kendaraan Listrik Masih Sulit, Target Pemprov 250 Ribu Unit Tahun 2026 https://t.co/Qn1wRDhzF4",Negatif
"Wahhh PLN siapkan sistem terintegrasi untuk pelayanan kendaraan listrik di aplikadi PLN Mobile #PakaiMolis

pendiem marjan coldplay salma ariana nt evos onic mas adam angkatan udara https://t.co/iDlpgsVDz3",Positif
@kompascom Supaya kendaraan Listrik LARIS MANIS. Menguntungkan Bisnis Pejabat.,Negatif
"Kenapa harus pakai kendaraan listrik ? Ya karena mobil listrik mampu menekan emisi karbon penyebab polusi

#PakaiMolis #PLNUntukIndonesia #PLN #Cinderella #JoeAlwyn #TaxiDriver2Ep14 #makeupyourmind https://t.co/1PIMeH7jvB",Positif
"Skrng udah banyak banget ya program� pemerintah buat ngembangin kendaraan listrik, oh iya ditambah lg aplikasi pln mobile yg bisa nge detect tempat charging kendaraan listrik terdekat
#PakaiMolis

Cinderella, Pendiem, Soimah, Mas Adam https://t.co/k9NclPN1d8",Positif
"@kompascom Yg pakai kendaraan listrik itu kalangan ekonomi menengah ke atas, di subsidi sama pemerintah, padahal hutang pemerintah makin hari makin menumpuk, IKN msih terkatung katung..
Piye Iki pak...",Negatif
"RT @liputan6dotcom: Impor BBM Indonesia Tembus 800 Ribu Barel per Hari, Kendaraan Listrik Jadi Solusi https://t.co/2V03BCcdbt",Positif
"Kapan lagi punya kendaraan yang hemat dan ramah lingkungan, mobil listrik kini menjadi kendaraan masa kini loh...

#PLN #PakaiMolis #PLNuntukIndonesia #PLNMobile #amici22 #DSDS #radiocoti https://t.co/1Pm8W6sp13",Positif
"Aplikasi ini menyediakan kebutuhan masyarakat mulai dari informasi lokasi SPKLU, SPBKLU dan SPLU hingga Marketplace untuk kebutuhan kendaraan listrik

#PLN #PakaiMolis #PLNuntukIndonesia #PLNMobile #amici22 #radiocoti #DSDS https://t.co/Q38KSlHMqf",Positif
"@kompascom Rakyat sudah susah disuruh lagi beli kendaraan listrik, dasar tolol�..!!!!
Dungu�!!!!",Negatif
"Komitmen PLN Untuk Terus Mendukung Program Pemerintah dalam Mewujudkan Energi Bersih di Indonesia Salah Satunya dengan Menciptakan Ekosistem Kendaraan Listrik.
#PakaiMolis
#DSDS 
#???????????? https://t.co/p59janZjQx",Positif
Masyarakat Transportasi Indonesia (MTI) mengingatkan pemerintah untuk merumuskan kebijakan subsidi kendaraan listrik secara cermat. https://t.co/y6YIzzSNaB,Positif
"Menteri Koordinator Bidang Kemaritiman dan Investasi, Luhut Binsar Pandjaitan mengumumkan, pemberian insentif kendaraan listrik berlaku pada 1 April 2023
#KendaraanListrik https://t.co/loBAaF44su",Positif
"?? Indonesia sedang gencar mendorong penggunaan kendaraan listrik. @TirtoID menyoroti bagaimana kendaraan listrik, yang dikampanyekan sebagai solusi krisis iklim, diproduksi dengan mengandalkan tambang batu bara yang menjadi biang kerok krisis iklim. https://t.co/6e2Hni8dkq",Positif
"Pengguna kendaraan listrik kini sudah bisa mengakses layanan home charging loh, jadi gak ribet lagi dongg.

#PakaiMolis

#DSDS #makeupyourmind Salma 1 Rupiah Coldplay Soimah Marjan https://t.co/GIqgXCATux",Positif
"@kompascom Proyek apaan, jalan aja masih banyak yang rusak, bukannya duit buat perbaikan infrastruktur dan transportasi umum, malah ngasih subsidi kendaraan listrik.",Negatif
"PLN berkomitmen untuk menyiapkan ekosistem yang mumpuni bagi pengguna electric vehicle (kendaraan listrik) di Indonesia. 

#SPKLUPLNRamadan
#SPKLUPLN #PakaiMolis #PLN #PowerBeyondGenerations #AyoPakaiEV #TerangiRamadhan2023 #RamadhanBerkahPLN #PLNSiagaIdulFitri #PLNEMobilizeYou",Positif
"@kurawa Dari kebijakan pemerintah yg subsidi kendaraan listrik aja seharus nya udah tau ya bg gimana rusuhnya pemerintah sekarang ini? Atau itu hoaks juga? Kirain 11 12 sma Pablo, eh beda jauh.",Negatif
"Semakin yakin nih buat beralih pake kendaraan listrik. karna udh ga ribet. #PakaiMolis #PLN #PLNMobile #MobiListrik
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/PoSKux1Rzv",Positif
"Kenapa Harus Kendaraan Listrik? Karna lebih Ramah lingkungan, Perawatan mudah, Kapasitas Baterai bisa buat ratusan kilometer. bisa hemat banget nih. #PakaiMolis #PLN #PLNMobile #MobiListrik
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/yjJDhPr3qB",Positif
"Ayo terus kembangkan kendaraan listrik di indonesia, agar semakin banyak peminat. #PakaiMolis #PLN #PLNMobile #MobiListrik
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/p8BENMMYyj",Positif
"Kenapa harus kendaraan listrik? Karena lebih baik kendaraan listrik yang ramah lingkungan dari pada kendaraan berbahan bakar minyak. #PakaiMolis #PLN #PLNMobile #MobiListrik
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/Lor4GoEtk1",Positif
"Ekosistem kendaraan listrik harus berkembang nih. ayo kita dukung dengan cara beralih menggunakan kendaraan listrik. #PakaiMolis #PLN #PLNMobile #MobiListrik
#Motorcycle #Motor #Motorlistrik #Motorlistrikindonesia #Viral https://t.co/SmZeSC6US3",Positif
"Tidak perlu mengganti oli adalah salah satu contoh yang meyakinkan untuk kamu menggunakan kendaraan listrik, karena jauh lebih hemat

#PakaiMolis #info #viralterbaru https://t.co/wKQpz9wDtA",Positif
"@kompascom Ya pejabat, ya penguasa, ya pengusaha�.
Negara subsidi kendaraan listrik, untuk pabriknya sendiri�.",Negatif
"Sistem terintegrasi yang sudah disiapkan oleh PLN yaitu SuperApp PLN Mobile untuk kebutuhan masyarakat atas kendaraan listrik
#PakaiMolis
#PLNUntukIndonesia https://t.co/5rFJY9BPMQ",Positif
"Pemerintah perlu mewaspadai agar penciptaan pasar kendaraan listrik dalam negeri nantinya tidak hanya dikuasai oleh�produk impor perusahaan asing. 

https://t.co/LWNRvkMPKa",Positif
"Harus punya Kendaraan listrik karna ini merupakan hal yg menguntungkan kalian

#PakaiMolis
#Ramadhan2023 adalah bulan yg suci alhamdulillah 
# https://t.co/zMcGToOH89",Positif
"@kompascom rakyat sekarang tidak membutuhkan kendaraan listrik tapi bebaskan perubahan berakhlaq untuk kepentingan bangsa dan negara, bukan berusaha mencari segala cara untuk melanggengkan rezim, tidak pedulikan bangsa yg sedang rapuh.
hai ingat ?! kalian",Negatif
"melibatkan UMKM yang menghadirkan ragam makanan dan minuman  serta pameran kendaraan listrik mulai dari, mobil listrik, scooter hingga gokart.

Tercatat sebanyak 1.300 pengunjung hadir di acara ini. ",Positif
Hal ini dinilai menguntungkan karena biaya operasionalnya yang lebih rendah dan lebih ramah lingkungan serta sesuai dengan upaya pemerintah. Apa saja sih ojek online berbasis kendaraan listrik tersebut?,Positif
"Nah, sekarang di Indonesia penyedia layanan transportasi seperti Gojek dan Grab mengikuti transisi ekonomi hijau lho! Mereka menghadirkan ojek online berbasis kendaraan listrik untuk mendukung pengurangan emisi gas rumah kaca diperkotaan.",Positif
Mengantisipasi Pasar Kendaraan Listrik Agar Tak Dikuasai Produk Asing #kendaraanlistrik https://t.co/SZpQvwqAoZ,Positif
"@alifahsanul Dijkt memang  pake kendaraan pribadi paling affordable, utamanya motor matic, klo mobil, motor sport, sepeda listrik sama aja nyusahin banget.",Negatif
Keras! Faisal Basri Sentil Pemerintah Soal Kendaraan Listrik: Subsidi Itu Untuk Yang Tak Mampu https://t.co/ibOAujjJM9,Negatif
"Menurut dia, ketika para pemilik kendaraan listrik memaksakan untuk menggunakannya pada saat mudik nanti, pemilik dikhawatirkan akan menemukan berbagai kesulitan selama perjalanan ke kampung halaman.

https://t.co/bX1Hn7wU6r",Negatif
"Masalah�recharging�ini belum begitu sebaik seperti infrastruktur kendaraan konvensional, maka para pengguna motor atau mobil listrik, saya sarankan untuk tidak menggunakannya jika jarak lebih dari 300 km atau enam jam lebih perjalanan,' kata Jusri Pulubuhu.",Negatif
"Ganjar Pranowo sedang menyiapkan SDM terampil untuk membangun ekosistem electric vehicle (kendaraan listrik). Salah satu sumber daya yang mendukung ekosistem itu ialah siswa SMK. Bahkan pihaknya mendorong agar ke depan lahir jurusan baterai.

#KekuatanGanjarMajukanRI https://t.co/Ln3H9jS1GP",Positif
Bulan Depan Pameran Kendaraan Listrik PEVS Kembali Digelar https://t.co/AiUD3F8R4P,Positif
"Tren kendaraan listrik yang tengah berkembang di Indonesia mendorong PT Chery Sales Indonesia (CSI) untuk menghadirkan mobil listrik di Tanah Air.

#kabarotocom #otonews #chery #cherysalesindonesia

https://t.co/jRxyjYFbwL",Positif
"@ssefnum Kalau kamu ada kendaraan pribadi atau akses kendaraan umum, 500k oke oke aja, karena kamu punya barang juga. Tapi 700k juga lebih enak kayanya, bisa pake listrik sesuka hati dan lebih deket.",Positif
"Sejak tahun 2019 lalu, Gubernur Bali sdh mengeluarkan Peraturan Gubernur Bali Energi Bersih dan Kendaraan Listrik, yg menjadi salah satu strategi utk mewujudkan visi & misi �Nangun Sat Kerthi Loka Bali�.

#DukungEnergiBersih
LNG DEB Bali https://t.co/jiGMl7nzh0",Positif
Masyarakat juga perlu menyiapkan biaya untuk perubahan dokumen kendaraan konversi motor listrik. https://t.co/8svONx1nfk,Negatif
Perubahan Dokumen Kendaraan Konversi Motor Listrik Dikenakan Tarif Rp 160.000  https://t.co/QxrUc3Z8LM,Negatif
"@kompascom Heleh .. @GeneralMoeldoko jenderal culas, begal partai ngomong gak jelas

Kendaraan listrik gak usah disosialisasikan , bakal populer .
Sesuatu yang murah dan bermanfaat bakal populer dengan sendirinya .",Negatif
"Asikkk sekarang mudik gausah khawatir untuk mengisi daya kendaraan listrik karena PLN menyediakan 616 SPKLU di 237 titik lokasi indonesia dan siap layani pemudik
#PakaiMolis #EXOCLOCK_D1 #MIvsCSK https://t.co/3KD4t5Gy4l",Positif
RT @chicohakim: Kok sampai sekarang masih belum tertarik ya pindah ke kendaraan listrik? Mungkin karena modelnya belum ada yang benar-benar bagus,Negatif
"@kompascom Harus ada upaya BESAR & LUAR BIASA agar Ekosistem KENDARAAN LISTRIK segera terwujud, harus secara MASSIF, TERSTRUKTUR & SISTIMIK dilakukan semua komponen BANGSA terutama PEMERINTAHAN dari PUSAT hingga DAERAH @jokowi @Dr_Moeldoko @ArifinTasrif @",Positif
"@kompascom Pakai sistem tukar kendaraan pak, contoh di rumah saya ada mobil BBM mau tukar dengan mobil listrik tinggal tukar saja.",Positif
"@kompascom Yg rakyat skrg butuhkan bukan kendaraan listrik namun kendaraan politik buat perubahan dan perbaikan sistem pemerintahan yg skrg smakin hancur,penuh mafia dan perampok koruptor berkedok program kerakyatan",Negatif
@kompascom Minimal beli kendaraan listrik dapet powerbank pak,Negatif
Kendaraan Listrik Harus Lebih Dikenal Masyarakat Indonesia https://t.co/62uM2N5Fkr,Positif
"Dipikir-pikir, kalau saya punya kendaraan bertenaga listrik, pasti lekas rusak. Dikit-dikit diisi daya padahal sisa baterainya masih banyak.",Negatif
"Yg mudik lewat jalur darat dn pake kendaraan listrik gas aja, jangan takut ga dpt tempat charge, soalnya udh banyak banget nih tmpt casnya dimana�
#PakaiMolis
Tidur Onic Viva La Vida https://t.co/MVmGDHojRh",Positif
"PT PLN (Persero) mendorong pelaku Usaha Mikro, Kecil dan Menengah (UMKM) untuk beralih ke kendaraan listrik yang terbukti operasionalnya lebih murah.

https://t.co/tpTaTk2F6X

#beritapapua #hits #papua #papuahits #inspiration #exploreindonesia #goodvibes",Positif
"@Shaggy_Solo @Imam_Wibowo Susah, apalagi ada wacana setiap pembelian kendaraan listrik dpt subsidi. Yang ada makin macet",Negatif
"Wah Bakalan Hemat Nih Mudik Pakai Kendaraan Listrik.
#PakaiMolis
#???? 
#WellDoneDGISI https://t.co/frobfUTuGP",Positif
"Nah Solusi Hemat Mudik Yah Pakai Kendaraan Listrik Sih, Selain Nge-charge Bisa di Rumah Bisa Juga di SPKLU yang Udah Disiapkan PLN loh.
#PakaiMolis
#???? 
#WellDoneDGISI https://t.co/Igo66ABMK7",Positif
"Kok sampai sekarang masih belum tertarik ya pindah ke kendaraan listrik? Mungkin karena modelnya belum ada yang benar-benar menarik buat gue, terus ngga ada suara mesin (yang menurut gue ini daya tarik tersendiri buat otomotif)... Atau, memang karena mahal juga sih ?",Negatif
"@nuicemedia Disuruh beli mobil sama motor listrik kan subsidinya lari kesana ? padahal kalau kereta di kelola dengan baik profitnya bisa ngalahin pajak kendaraan, tapi sayang dikasih pilihan wakil yang non kompeten, hasilnya planga plongo...",Negatif
"RT @mr_sparkle01: Yuk, beralih ke kendaraan listrik sekarang dan nikmati semua kemudahannya!

 #PLN #HomeChargingPLN  #ElectricVehicle #PLN�",Positif
Moeldoko: Penggunaan Kendaraan Listrik Upaya Selamatkan Generasi Mendatang https://t.co/5qKKDDJJNy #EBT #EnergiBaruTerbarukan #KendaraanListrik #Moeldoko #Periklindo https://t.co/gITlDQF5n8,Positif
"Oh iya, industri ini sedang memproduksi nikel jadi bahan baku baterai untuk kendaraan listrik. Katanya bersih, tapi bahan bakarnya batubara. Tidak menutup kemungkinan, sisa atau serpihan batubara ini juga jatuh di laut. https://t.co/KUyP7ulIaF",Negatif
Dishub Bali minta perusahaan kendaraan listrik 15 persen konten lokal https://t.co/7ou2m7I3iR,Positif
"Pakai kendaraan listrik, bisa lebih hemat karena ga beli BBM, yakin...?",Negatif
"tol di jalur mudik yakni di sembilan titik di Tol Trans Jawa, dan enam titik di Tol Trans Sumatra.

PLN berkomitmen untuk menyiapkan ekosistem yang mumpuni bagi pengguna electric vehicle (kendaraan listrik) di Indonesia. PLN memastikan infrastruktur pendukung kendaraan listrik",Positif
"@abu_waras pengen subsudi kendaraan listrik utk orang kaya, tp bayar THR aja didiskon. cuaks",Negatif
"Dinas Perhubungan Provinsi Bali menargetkan kawasan Ubud, Kabupaten Gianyar, sebagai lokasi kedua untuk penerapan kendaraan listrik, di mana kawasan Pura Agung Besakih, Karangasem, yang menjadi contoh awalnya.
#kendaraanlistrik #DinasPerhubungan #ubud 
https://t.co/vpfarrvyzf",Positif
